2026-06-09 12:08:48 | INFO     | app.main | 🚀 Starting Salesforce PermissionSync Platform...
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/raw_xml
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/parsed_json
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/reports
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/raw_xml
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/parsed_json
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/reports
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/raw_xml
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/parsed_json
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/reports
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: logs
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: temp
2026-06-09 12:08:48 | INFO     | app.main |   ✓ Ensured directory: exports
2026-06-09 12:08:48 | INFO     | app.main | ✅ Platform ready.
2026-06-09 12:09:36 | INFO     | app.api.orgs | OAuth connection request: DEV org 'PermSync-DEV' → https://keripalechinmay3775dev-dev-ed.develop.my.salesforce.com/
2026-06-09 12:09:36 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 Client Credentials
2026-06-09 12:09:36 | INFO     | app.auth.salesforce_oauth | OAuth Client Credentials authentication via https://keripalechinmay3775dev-dev-ed.develop.my.salesforce.com/services/oauth2/token
2026-06-09 12:09:37 | INFO     | httpx | HTTP Request: POST https://keripalechinmay3775dev-dev-ed.develop.my.salesforce.com/services/oauth2/token "HTTP/1.1 200 OK"
2026-06-09 12:09:37 | INFO     | app.auth.salesforce_oauth | OAuth Client Credentials authentication successful → instance: https://keripalechinmay3775dev-dev-ed.develop.my.salesforce.com
