2026-05-11 13:07:18 | INFO     | app.main | 🚀 Starting Salesforce PermissionSync Platform...
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/raw_xml
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/parsed_json
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/reports
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/raw_xml
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/parsed_json
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/reports
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/raw_xml
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/parsed_json
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/reports
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: logs
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: temp
2026-05-11 13:07:18 | INFO     | app.main |   ✓ Ensured directory: exports
2026-05-11 13:07:18 | INFO     | app.main | ✅ Platform ready.
2026-05-11 13:12:18 | INFO     | app.api.orgs | Connecting to DEV org: chi with username keripalechinmaydev@gmail.com
2026-05-11 13:12:18 | INFO     | app.services.salesforce_service | Attempting to connect to DEV org with username keripalechinmaydev@gmail.com
2026-05-11 13:12:24 | ERROR    | app.services.salesforce_service | Auth failed for DEV: INVALID_OPERATION: SOAP API login() is disabled by default in this org. Contact the org administrator to enable SOAP API login().
2026-05-11 13:12:49 | INFO     | app.api.orgs | Connecting to DEV org: chi with username keripalechinmaydev@gmail.com
2026-05-11 13:12:49 | INFO     | app.services.salesforce_service | Attempting to connect to DEV org with username keripalechinmaydev@gmail.com
2026-05-11 13:12:51 | ERROR    | app.services.salesforce_service | Auth failed for DEV: INVALID_OPERATION: SOAP API login() is disabled by default in this org. Contact the org administrator to enable SOAP API login().
2026-05-11 13:18:09 | INFO     | app.api.orgs | Connecting to DEV org: chi with username keripalechinmaydev@gmail.com
2026-05-11 13:18:09 | INFO     | app.services.salesforce_service | Attempting to connect to DEV org with username keripalechinmaydev@gmail.com
2026-05-11 13:18:15 | ERROR    | app.services.salesforce_service | Auth failed for DEV: INVALID_OPERATION: SOAP API login() is disabled by default in this org. Contact the org administrator to enable SOAP API login().
2026-05-11 14:09:09 | INFO     | app.main | 🚀 Starting Salesforce PermissionSync Platform...
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/raw_xml
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/parsed_json
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/DEV/reports
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/raw_xml
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/parsed_json
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/UAT/reports
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/raw_xml
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/parsed_json
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: storage/PROD/reports
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: logs
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: temp
2026-05-11 14:09:09 | INFO     | app.main |   ✓ Ensured directory: exports
2026-05-11 14:09:09 | INFO     | app.main | ✅ Platform ready.
2026-05-11 14:13:51 | INFO     | app.api.orgs | OAuth connection request: DEV org 'PermSync-DEV' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:13:51 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:13:51 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:13:53 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:13:53 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:13:53 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:14:48 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:14:48 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:14:48 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:14:50 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:14:50 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:14:50 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:14:54 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:14:54 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:14:54 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:14:57 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:14:57 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:14:57 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:15:18 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:15:18 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:15:18 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:15:20 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:15:20 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:15:20 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:16:01 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:16:01 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:16:01 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:16:03 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:16:03 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:16:03 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:17:23 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:17:23 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:17:23 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:17:25 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:17:25 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:17:25 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:17:33 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:17:33 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:17:33 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
2026-05-11 14:17:35 | INFO     | httpx | HTTP Request: POST https://login.salesforce.com/services/oauth2/token "HTTP/1.1 400 Bad Request"
2026-05-11 14:17:35 | ERROR    | app.auth.salesforce_oauth | OAuth error (attempt 1): status=400, error=invalid_grant, description=authentication failure
2026-05-11 14:17:35 | ERROR    | app.api.orgs | OAuth error for DEV: invalid_grant — Invalid credentials. Check your username and password + security token.
2026-05-11 14:19:03 | INFO     | app.api.orgs | OAuth connection request: DEV org 'chi' for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:19:03 | INFO     | app.services.salesforce_service | Connecting to DEV org via OAuth 2.0 for user 'keripalechinmaydev@gmail.com'
2026-05-11 14:19:03 | INFO     | app.auth.salesforce_oauth | OAuth authentication attempt for user 'keripalechinmaydev@gmail.com' via login.salesforce.com
